시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년(남),1학년(여),2학년(남),2학년(여),3학년(남),3학년(여),특수학급(남),특수학급(여),순회학급(남),순회학급(여),계(남),계(여),총계,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,_merge
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001181,시흥중학교,3,공립,N,,35,121,40,116,76,157,11,6,0,0,162,400,562,,N,단설,주간,19930504,19911030,1154510300,서울특별시 금천구 시흥동,산24-15.,153033,8650,서울특별시 금천구 시흥대로38길 60,", 시흥중학교 (시흥동)",37.4462966043196,126.90508171323,02-895-2302,02-894-6586,http://shiheung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001182,신도림중학교,3,공립,N,,171,166,187,186,181,170,4,0,0,0,543,522,1065,,N,단설,주간,19840506,19840109,1153010100,서울특별시 구로구 신도림동,311-1.,152887,8207,서울특별시 구로구 경인로63길 74,", 신도림중학교 (신도림동)",37.5107403676026,126.884808525163,02-2676-1993,02-2631-3196,http://sindorim.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001183,안천중학교,3,공립,N,,77,73,74,77,64,67,4,1,0,0,219,218,437,,N,단설,주간,19910605,19910121,1154510200,서울특별시 금천구 독산동,"(독산동,안천중학교).",153833,8597,서울특별시 금천구 한내로 69-44,"(독산동,안천중학교)",37.459538,126.887366,02-894-1204,02-894-5220,http://ancheon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001184,선유중학교,3,공립,N,,69,34,67,59,64,76,3,1,0,0,203,170,373,,N,단설,주간,19850504,19850419,1156012700,서울특별시 영등포구 양평동3가,82번지.,150103,7211,서울특별시 영등포구 선유로 213,(양평동3가),37.532821,126.894357,02-2633-4147,02-2632-2149,http://seonyoo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001185,양화중학교,3,공립,N,,96,108,113,101,104,103,3,3,0,0,316,315,631,,N,단설,주간,19801227,19801227,1156012100,서울특별시 영등포구 문래동3가,48번지.,07293,7293,서울특별시 영등포구 당산로 56,"(문래동3가,양화중학교)",37.5196598674815,126.895993618829,02-2633-9284,02-2637-6593,http://yangwha.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001186,여의도중학교,3,공립,N,,95,99,83,116,112,112,6,1,0,0,296,328,624,,N,단설,주간,19730603,19721231,1156011000,서울특별시 영등포구 여의도동,40-1번지.,150888,7341,서울특별시 영등포구 국제금융로7길 46,", 여의도중학교 (여의도동)",37.5239805636494,126.935753594059,02-2199-9500,02-786-7597,http://yeouido.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001187,영남중학교,3,공립,N,,86,56,78,74,94,69,7,5,0,0,265,204,469,,N,단설,주간,19801002,19800124,1156013300,서울특별시 영등포구 대림동,735.,150815,7411,서울특별시 영등포구 대림로31나길 17,", 영남중학교 (대림동)",37.497542,126.896254,02-831-7701,02-831-7730,http://yeongnam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001188,영림중학교,3,공립,N,,72,96,96,89,105,92,2,2,0,0,275,279,554,,N,단설,주간,19791019,19790131,1153010200,서울특별시 구로구 구로동,105-2.,152842,8299,서울특별시 구로구 가마산로27길 17,", 영림중학교 (구로동)",37.4972200699229,126.890691641523,02-859-0320,02-858-6012,http://younglim.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001189,영서중학교,3,공립,N,,82,106,80,95,92,93,3,3,0,0,257,297,554,,N,단설,주간,19800303,19800124,1153010200,서울특별시 구로구 구로동,145-20번지.,152847,8370,서울특별시 구로구 도림로20길 35,(구로동),37.4892525,126.8944068,02-856-9567,02-837-6639,http://yeongseo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001190,영원중학교,3,공립,N,,74,68,108,87,123,83,9,3,0,0,314,241,555,,N,단설,주간,19500607,19500524,1156010100,서울특별시 영등포구 영등포동,576-6번지.,150898,7310,서울특별시 영등포구 영등포로62길 31,"(영등포동,영원중학교)",37.5149744596688,126.913645620337,02-843-2028,02-847-0201,http://youngwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001191,오남중학교,3,공립,N,,52,136,67,138,53,149,2,4,0,0,174,427,601,,N,단설,주간,19880202,19880202,1153010800,서울특별시 구로구 오류동,산39-40.,152102,8363,서울특별시 구로구 오리로9길 25,(오류동),37.487475,126.836532,02-2687-4235,02-2686-7436,http://ohnam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001192,경인중학교,3,공립,N,,106,88,102,109,101,108,4,4,0,0,313,309,622,,N,단설,주간,19691111,19691111,1153010700,서울특별시 구로구 개봉동,143-4번지.,152099,8238,서울특별시 구로구 경인로 301,(개봉동),37.4984666548534,126.853674110763,02-2612-3471,02-2616-0649,kyeongin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001193,오류중학교,3,공립,N,,55,46,53,58,68,67,4,1,0,0,180,172,352,,N,단설,주간,19760406,19760306,1153010600,서울특별시 구로구 고척동,243번지.,152833,8242,서울특별시 구로구 고척로27바길 19,(고척동),37.5078636685634,126.846213699447,02-2612-2602,02-2688-9667,http://oryu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001194,우신중학교,3,사립,N,,109,0,120,0,125,0,0,0,0,0,354,0,354,,N,단설,주간,19740305,19740105,1153010900,서울특별시 구로구 궁동,230번지.,08258,8258,서울특별시 구로구 부일로 917,", 우신중학교 (궁동)",37.496241,126.826262,02-2610-1610,02-2610-1609,http://wooshin.sen.ms.kr,남,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001195,윤중중학교,3,공립,N,,65,53,72,61,54,49,3,0,0,0,194,163,357,,N,단설,주간,19820419,19810902,1156011000,서울특별시 영등포구 여의도동,38-2번지.,150010,7322,서울특별시 영등포구 여의동로3길 3,", 윤중중학교 (여의도동)",37.5189316547167,126.924124851057,02-783-4478,02-786-9111,http://yunjung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001196,한울중학교,3,공립,N,,81,94,101,93,93,81,5,2,0,0,280,270,550,,N,단설,주간,19711229,19711229,1154510300,서울특별시 금천구 시흥동,897-1번지.,153820,8566,서울특별시 금천구 독산로50길 60,한울중학교,372745.0,1265426.0,02-856-4941,02-858-5382,http://www.hanwool.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001363,경희여자중학교,3,사립,N,,0,111,0,123,0,131,0,0,0,0,0,365,365,,N,병설,주간,19600518,19600209,1123010800,서울특별시 동대문구 회기동,1번지.,130872,2447,서울특별시 동대문구 경희대로 26,(회기동),37.594562,127.051427,02-2250-8888,02-965-5998,http://kyungheegls.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001364,경희중학교,3,사립,N,,161,0,158,0,174,0,0,0,0,0,493,0,493,,N,병설,주간,19600415,19591212,1123010800,서울특별시 동대문구 회기동,.,02447,2447,서울특별시 동대문구 경희대로 26,", 경희중학교 (회기동)",37.594487,127.054904,02-966-6402,02-962-3644,http://kyunghee.sen.ms.kr,남,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001365,대광중학교,3,사립,N,,52,50,65,52,75,52,0,0,0,0,192,154,346,,N,단설,주간,19471025,19471125,1123010100,서울특별시 동대문구 신설동,53-3.,130810,2581,서울특별시 동대문구 안암로 6,(신설동),37.578519,127.024809,02-940-2206,02-925-2975,http://dgm.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001367,동국대학교사범대학부속중학교,3,사립,N,,166,0,166,0,188,0,0,0,0,0,520,0,520,,N,부속,주간,19470624,19470624,1123010600,서울특별시 동대문구 장안동,328번지.,02520,2520,서울특별시 동대문구 장안벚꽃로 201,(장안동),37.578048442884,127.075133586269,02-6716-1700,02-6716-1804,http://dongguk.sen.ms.kr,남,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001368,동대문중학교,3,공립,N,,98,90,91,101,105,98,6,3,0,0,300,292,592,,N,단설,주간,19630318,19630123,1123010400,서울특별시 동대문구 전농동,331번지.,02553,2553,서울특별시 동대문구 사가정로 59,", 동대문중학교 (전농동)",37.5745089,127.0520944,02-3407-4231,02-2212-1665,http://dongdaemun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001369,동원중학교,3,공립,N,,94,40,65,36,93,44,1,0,0,0,253,120,373,,N,단설,주간,19860506,19860129,1126010500,서울특별시 중랑구 망우동,85-3.,131800,2062,서울특별시 중랑구 양원역로 32,"(망우동, 동원중학교)",37.6038223680019,127.109500389204,02-493-8129,02-493-0094,http://dongwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001370,면목중학교,3,공립,N,,84,57,108,69,107,51,1,1,0,0,300,178,478,,N,단설,주간,19810504,19811217,1126010100,서울특별시 중랑구 면목동,490번지.,131200,2193,서울특별시 중랑구 용마산로70길 37,", 면목중학교 (면목동)",37.5832155834713,127.096305520499,02-437-0292,02-437-0279,http://myonmok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001371,봉화중학교,3,공립,N,,55,27,73,22,63,33,5,4,0,0,196,86,282,,N,단설,주간,19850501,19850501,1126010500,서울특별시 중랑구 망우동,122-1.,131231,2179,서울특별시 중랑구 망우로70길 89,"(망우동,봉화중학교)",37.596244,127.10397,02-433-3180,02-496-9589,http://ibonghwa.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001372,상봉중학교,3,공립,N,,129,109,127,101,122,92,4,2,0,0,382,304,686,,N,단설,주간,20010506,20010506,1126010200,서울특별시 중랑구 상봉동,282번지.,131856,2081,서울특별시 중랑구 상봉중앙로8나길 28,(상봉동),37.601345,127.090001,02-436-4316,02-436-4456,http://www.sangbong.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001373,성일중학교,3,공립,N,,64,34,67,34,69,33,1,0,0,0,201,101,302,,N,단설,주간,19691004,19691101,1123010300,서울특별시 동대문구 제기동,271-41.,130861,2575,서울특별시 동대문구 왕산로23길 55,(제기동),37.5818516736341,127.033850781041,02-926-0211,02-926-7401,http://sungil.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001374,송곡여자중학교,3,사립,N,,0,59,0,74,0,46,0,0,0,0,0,179,179,,N,단설,주간,19700131,19700131,1126010500,서울특별시 중랑구 망우동,252-1.,131800,2057,서울특별시 중랑구 양원역로 67,(망우본동,37.605992,127.104901,070-7124-3502,02-437-8433,songgok.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001375,숭인중학교,3,공립,N,,53,76,42,47,74,49,5,2,0,0,174,174,348,,N,단설,주간,19750601,19741227,1123010500,서울특별시 동대문구 답십리동,463-1 번지.,130030,2592,서울특별시 동대문구 천호대로47길 34,"(답십리동, 숭인중학교)",37.5739195568192,127.044057947625,02-2215-0176,02-2215-0554,http://soongin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001376,신현중학교,3,공립,N,,100,112,118,112,132,138,7,4,0,0,357,366,723,,N,단설,주간,19960115,19960115,1126010200,서울특별시 중랑구 상봉동,483번지.,131863,2075,서울특별시 중랑구 봉화산로 162,", 신현중학교 (상봉동)",37.6044647610086,127.091531212318,02-3421-0631,02-3421-0771,http://sinhyeon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001377,영란여자중학교,3,사립,N,,0,113,0,109,0,80,0,0,0,0,0,302,302,,N,병설,주간,19690115,19690115,1126010500,서울특별시 중랑구 망우동,220번지.,131230,2061,서울특별시 중랑구 망우로73길 56,(망우동),37.603661,127.104495,02-2209-0143,02-2209-2683,http://youngran.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001378,용마중학교,3,공립,N,,86,61,88,71,95,57,6,2,0,0,275,191,466,,N,단설,주간,20000301,20010301,1126010100,서울특별시 중랑구 면목동,378-2번지.,131204,2254,서울특별시 중랑구 면목로28길 18,", 용마중학교 (면목동)",37.5745089330384,127.086269123607,02-439-6220,02-439-3968,http://yongma.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001379,원묵중학교,3,공립,N,,149,121,170,148,162,148,0,0,0,0,481,417,898,,N,단설,주간,19961022,19960115,1126010400,서울특별시 중랑구 묵동,12번지.,131846,2022,서울특별시 중랑구 신내로23길 57,", 원묵중학교 (묵동)",37.6178483,127.0845217,02-2094-9800,02-2094-9862,http://wonmook.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001380,장안중학교,3,공립,N,,85,33,101,51,89,61,7,6,0,0,282,151,433,,N,단설,주간,19691111,19691111,1126010300,서울특별시 중랑구 중화동,288-26번지.,131877,2088,서울특별시 중랑구 동일로 780,", 장안중학교 (중화동)",37.600624,127.080729,02-6930-3300,02-496-6344,http://jangan70.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001381,장평중학교,3,공립,N,,96,124,114,140,114,127,8,3,0,0,332,394,726,,N,단설,주간,19671020,19671020,1123010600,서울특별시 동대문구 장안동,352.,130841,2640,서울특별시 동대문구 답십리로72길 158,", 장평중학교 (장안동)",37.5668609585556,127.070477005877,02-2243-8282,02-2243-8284,http://jangpyung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001382,전농중학교,3,공립,N,,73,52,72,69,85,86,0,0,0,0,230,207,437,,N,단설,주간,19680309,19671027,1123010400,서울특별시 동대문구 전농동,58번지.,130850,2506,서울특별시 동대문구 사가정로13길 71,"(전농동,전농중학교)",37.5820434656639,127.059278641706,02-2242-6652,02-2242-6651,http://jeonnong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001383,전동중학교,3,공립,N,,51,68,82,77,85,71,9,5,0,0,227,221,448,,N,단설,주간,19850503,19841208,1123010900,서울특별시 동대문구 휘경동,49-295.,130092,2511,서울특별시 동대문구 장안벚꽃로 291,"(휘경동,전동중학교)",37.585817,127.070928,02-2212-9266,02-2248-0372,http://jeondong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001384,전일중학교,3,공립,N,,72,53,73,69,77,62,0,1,0,0,222,185,407,,N,단설,주간,19741002,19740304,1123010400,서울특별시 동대문구 전농동,60-1.,130020,2506,서울특별시 동대문구 사가정로13길 67,", 전일중학교 (전농동)",37.5818177,127.0584632,02-2245-2745,02-2243-6693,http://jeonil.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001385,정화여자중학교,3,사립,N,,0,50,0,38,0,41,0,0,0,0,0,129,129,,N,단설,주간,19080901,19080901,1123010300,서울특별시 동대문구 제기동,293번지.,130061,2480,서울특별시 동대문구 홍릉로15길 50,", 정화여자중학교 (제기동)",37.585632,127.040543,02-966-9332,02-966-9336,http://jhg.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001386,중랑중학교,3,공립,N,,69,45,61,48,81,68,1,4,0,0,212,165,377,,N,단설,주간,19731015,19721229,1126010300,서울특별시 중랑구 중화동,276번지 1호.,131875,2047,서울특별시 중랑구 동일로140길 33,", 중랑중학교 (중화동)",37.6053625774753,127.081086233341,02-437-5312,02-494-3694,http://joongrang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001387,중화중학교,3,공립,N,,75,59,90,55,106,52,7,4,0,0,278,170,448,,N,단설,주간,19700303,19700303,1126010100,서울특별시 중랑구 면목동,83번지 중화중학교.,131812,2193,서울특별시 중랑구 용마산로 364,"(면목동,중화중학교)",37.584152,127.095225,02-439-5811,02-434-4781,http://junghwa.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001388,청량중학교,3,공립,N,,66,50,76,63,94,64,6,2,0,0,242,179,421,,N,단설,주간,19510830,19510830,1123010700,서울특별시 동대문구 청량리동,14번지.,130866,2461,서울특별시 동대문구 왕산로 301,(청량리동),37.5882174945852,127.050624246991,02-966-4284,02-968-2857,http://cheongryang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001389,태릉중학교,3,공립,N,,65,71,85,50,77,79,2,1,0,0,229,201,430,,N,단설,주간,19760318,19720901,1126010400,서울특별시 중랑구 묵동,121-278번지.,131849,2040,서울특별시 중랑구 공릉로2길 60-25,(묵동),37.612532813613,127.083436230204,02-973-5551,02-971-2113,http://taereung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001391,혜원여자중학교,3,사립,N,,0,109,0,121,0,129,0,0,0,0,0,359,359,,N,단설,주간,19700305,19700115,1126010500,서울특별시 중랑구 망우동,519(혜원길 23).,131230,2174,서울특별시 중랑구 봉우재로58길 39,"(망우동,혜원여자중고등학교)",37.592571,127.096717,02-434-5947,02-492-5703,http://hyewon.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001392,휘경여자중학교,3,사립,N,,0,146,0,160,0,157,0,0,0,0,0,463,463,,N,단설,주간,19700519,19700131,1123010900,서울특별시 동대문구 휘경동,43-7번지.,130090,2503,서울특별시 동대문구 한천로 247,", 휘경여자중학교 (휘경동)",37.58233,127.067638,02-2244-8927,02-2214-9659,http://hwikyung.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001393,휘경중학교,3,공립,N,,75,45,59,39,74,29,3,2,0,0,211,115,326,,N,단설,주간,19691111,19691111,1123010900,서울특별시 동대문구 휘경동,286-66번지.,02498,2498,서울특별시 동대문구 망우로18나길 20,"(휘경동,휘경중학교)",37.586969,127.062217,02-2244-1359,02-2215-6027,http://hwigyong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001545,강남중학교,3,공립,N,,43,52,44,40,63,46,1,1,0,0,151,139,290,,N,단설,주간,19590403,19590403,1159010800,서울특별시 동작구 대방동,390-5.,156020,6955,서울특별시 동작구 대방동15길 29,"(대방동, 강남중학교)",37.5027707,126.9224879,02-814-5637,02-823-4226,http://kangnam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001546,강현중학교,3,공립,N,,65,57,58,56,65,63,6,2,0,0,194,178,372,,N,단설,주간,19680806,19680806,1159010200,서울특별시 동작구 상도동,335-5번지.,156839,6953,서울특별시 동작구 상도로13라길 22,", 강현중학교 (상도동)",37.503114092657,126.930754615226,02-815-3939,02-817-9162,http://sganghyeon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001547,관악중학교,3,공립,N,,62,29,61,44,57,34,2,1,0,0,182,108,290,,N,단설,주간,19820430,19810225,1162010100,서울특별시 관악구 봉천동,100-569.,151813,8741,서울특별시 관악구 남부순환로237길 60,", 관악중학교 (봉천동)",37.4812589991662,126.961911886263,02-889-1782,02-872-6335,http://gwanak.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001548,광신중학교,3,사립,N,,49,32,52,35,59,31,0,0,0,0,160,98,258,,N,단설,주간,19511010,19511010,1162010200,서울특별시 관악구 신림동,328번지.,151863,8847,서울특별시 관악구 광신길 141,", 광신중학교 (신림동)",37.465263,126.925053,02-881-8652,02-887-3075,http://kwangshin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001549,국사봉중학교,3,공립,N,,52,59,60,53,74,45,8,0,0,0,194,157,351,,N,단설,주간,19860423,19860119,1159010200,서울특별시 동작구 상도동,산65-41번지.,156034,7038,서울특별시 동작구 양녕로20길 20,", 국사봉중학교 (상도동)",37.4935308306329,126.944057130754,02-823-8715,02-823-7531,http://kuksabong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001550,난우중학교,3,공립,N,,57,101,70,109,74,110,5,6,0,0,206,326,532,,N,단설,주간,19840423,19840423,1162010200,서울특별시 관악구 신림동,652-156번지.,08857,8857,서울특별시 관악구 난곡로16길 32,", 난우중학교 (신림동)",37.4666807,126.9228102,02-864-4017,02-867-6253,http://nanwoo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001551,남강중학교,3,사립,N,,113,0,105,0,128,0,0,0,0,0,346,0,346,,N,단설,주간,19710329,19710130,1162010200,서울특별시 관악구 신림동,627-1.,151880,8854,서울특별시 관악구 난곡로34길 80,"(신림동,남강중고등학교)",37.471352,126.924708,02-839-1709,02-839-1712,http://namkang.sen.ms.kr,남,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001552,남서울중학교,3,공립,N,,42,42,46,45,49,51,6,2,0,0,143,140,283,,N,단설,주간,19641112,19641112,1162010200,서울특별시 관악구 신림동,1690-3 남서울중학교.,151907,8773,서울특별시 관악구 남부순환로172길 97,", 남서울중학교 (신림동)",37.4817651980192,126.921421823914,02-855-9832,02-851-0637,http://namseoul.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001553,남성중학교,3,공립,N,,48,29,55,61,54,50,4,3,0,0,161,143,304,,N,단설,주간,19830429,19821209,1159010700,서울특별시 동작구 사당동,304-45.,07022,7022,서울특별시 동작구 남부순환로269길 166,"(사당동,남성중학교)",37.4790093950313,126.972413852903,02-520-7500,02-520-7589,http://namsung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001554,당곡중학교,3,공립,N,,72,84,107,94,84,89,5,6,0,0,268,273,541,,N,단설,주간,19830509,19821209,1162010100,서울특별시 관악구 봉천동,당곡중학교.,151821,8711,서울특별시 관악구 봉천로13길 101,", 당곡중학교 (봉천동)",37.4923571890227,126.932677828144,02-870-7700,02-871-9146,http://danggok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001555,대방중학교,3,공립,N,,80,142,95,152,131,154,3,1,0,0,309,449,758,,N,단설,주간,19720901,19720901,1159010900,서울특별시 동작구 신대방동,492-200번지(약샘길 28).,156851,7064,서울특별시 동작구 여의대방로10길 24,"(신대방동, 대방중학교)",37.495123,126.913811,02-831-2502,02-848-7340,http://daebang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001556,동양중학교,3,사립,N,,114,0,115,0,133,0,0,0,0,0,362,0,362,,N,단설,주간,19510303,19510303,1159010400,서울특별시 동작구 본동,23번지.,156060,6910,서울특별시 동작구 흑석로9길 94,", 동양중학교 (흑석동)",37.5101255,126.9562366,02-814-9651,02-823-6306,https://dongyang.sen.ms.kr,남,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001557,동작중학교,3,공립,N,,72,42,87,50,95,48,0,0,0,0,254,140,394,,N,단설,주간,19841208,19841208,1159010600,서울특별시 동작구 동작동,59-1(정금길 69).,156080,6992,서울특별시 동작구 동작대로39가길 83,(동작동),37.4954629377267,126.977804112159,02-591-6595,02-535-7156,http://dongjak.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001558,문창중학교,3,공립,N,,60,51,57,47,102,71,2,0,0,0,221,169,390,,N,단설,주간,19810508,19810508,1159010900,서울특별시 동작구 신대방동,364-58.,156848,7057,서울특별시 동작구 여의대방로22나길 40,(신대방동),37.4958612121271,126.922406714077,02-821-2359,02-825-8733,http://munchang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001559,미성중학교,3,공립,N,,50,95,51,101,51,106,5,1,0,0,157,303,460,,N,단설,주간,19840517,19840109,1162010200,서울특별시 관악구 신림동,745-24.,151888,8863,서울특별시 관악구 문성로16길 40,(신림동),37.4754058,126.9122182,02-860-0900,02-860-0998,http://misung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001560,봉림중학교,3,공립,N,,53,32,59,31,71,29,6,1,0,0,189,93,282,,N,단설,주간,19890421,19881224,1162010100,서울특별시 관악구 봉천동,산151 (장군봉길 44).,151058,8782,서울특별시 관악구 장군봉길 72,(봉천동),37.480679,126.938197,02-888-1281,02-887-4907,http://bongrim.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001561,봉원중학교,3,공립,N,,77,66,84,79,85,95,9,3,0,0,255,243,498,,N,단설,주간,19691111,19691111,1162010100,서울특별시 관악구 봉천동,25-19번지.,151056,8736,서울특별시 관악구 관악로24가길 15,", 봉원중학교 (봉천동,봉원중학교)",37.4839175403405,126.958251741374,02-879-1542,02-879-1548,https://bongwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001562,사당중학교,3,공립,N,,111,66,77,65,111,65,4,3,0,0,303,199,502,,N,단설,주간,19840502,19840109,1159010700,서울특별시 동작구 사당동,209-16.,156090,7003,서울특별시 동작구 사당로9가길 58,", 사당중학교 (사당동)",37.4877626266968,126.968539077712,02-537-7157,02-533-3704,http://sadang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001563,상도중학교,3,공립,N,,66,73,94,55,103,87,0,0,0,0,263,215,478,,N,단설,주간,19681023,19681023,1159010700,서울특별시 동작구 사당동,181-20번지.,156095,7028,서울특별시 동작구 사당로2가길 72,", 상도중학교 (사당동)",37.4909212701995,126.961477292088,02-5808-900,02-522-7394,http://seoulsangdo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001564,상현중학교,3,공립,N,,87,81,93,81,92,96,4,3,0,0,276,261,537,,N,단설,주간,19681002,19680806,1159010200,서울특별시 동작구 상도동,111-52.,156030,7028,서울특별시 동작구 사당로2길 2-19,(상도동),37.4940744359547,126.960390098092,02-815-5375,02-814-8652,http://sanghyun.sen.ms.kr,남녀공학,both
