"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001857","죽림초등학교","02","공립","Y","학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001858","산성초등학교","02","공립","Y","2020학년도 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001859","주중초등학교","02","공립","Y","코로나19 유행으로 인한 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001860","사천초등학교","02","공립","Y","20년도 PAPS 실시 하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001861","서경초등학교","02","공립","Y","코로나19 감염병 지속으로 인하여 학교장 판단하에 2020년 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001862","봉덕초등학교","02","공립","Y","코로나19로 인하여 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001863","용성초등학교","02","공립","N","","5학년","남자","86.4","0.00","","7.8","","","","20.4","","140.1","21.7","","2","2.2","31","34.4","38","42.2","18","20","1","1.1","90"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001863","용성초등학교","02","공립","N","","5학년","여자","84.5","0.00","","11.7","","","","18.8","","125.5","20.8","","2","2.7","30","41.1","29","39.7","12","16.4","0","0","73"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001863","용성초등학교","02","공립","N","","6학년","남자","91.9","0.00","","5.8","","","","22.6","","155.8","21.9","","3","3.4","24","27.3","47","53.4","10","11.4","4","4.5","88"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001863","용성초등학교","02","공립","N","","6학년","여자","83.5","0.00","","10.5","8","","","19.3","","127.6","20.3","","4","4","27","27","53","53","12","12","4","4","100"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110001865","내토초등학교","02","공립","Y","2020학년도 학생 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001872","충주금릉초등학교","02","공립","Y","2020학년도 학생건강 체력평가 미실시함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001874","산남초등학교","02","공립","Y","코로나19 감염증 우려로 인한 측정 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001878","샛별초등학교","02","공립","Y","본교는 2020. 감염병 상황으로 인하여 건강평가 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001886","비봉초등학교","02","공립","Y","코로나19로 인하여 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110001889","장야초등학교","02","공립","Y","감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001891","성화초등학교","02","공립","Y","2020학년도 학생건강체력평가 미실시(관련근거: 충청북도교육청 체육건강안전과-14127(2020. 8. 13.), 성화초등학교-10467(2020. 9. 2.)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001919","국원초등학교","02","공립","Y","2020년 코로나로 인하여 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001951","서현초등학교","02","공립","N","","5학년","남자","48.2","0.00","","8.2","","","","20.2","","153.2","","","0","0","7","9","34","43.6","34","43.6","3","3.8","78"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001951","서현초등학교","02","공립","N","","5학년","여자","51.3","0.00","","13.9","","","100","17.9","","135.6","","","0","0","7","9","39","50","31","39.7","1","1.3","78"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001951","서현초등학교","02","공립","N","","6학년","남자","63.7","0.00","","6.9","","","","23.2","","165","","","0","0","4","4.3","50","53.8","38","40.9","1","1.1","93"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001951","서현초등학교","02","공립","N","","6학년","여자","51.2","0.00","","14.2","","","","20.9","","149.1","","","0","0","4","5","43","53.8","32","40","1","1.3","80"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001955","직지초등학교","02","공립","Y","2020학년도 학생체력 평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001958","솔밭초등학교","02","공립","Y","코로나 19로 인해 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110001998","동성초등학교","02","공립","Y","코로나19 감염병 상황을 고려하여 평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002003","양청초등학교","02","공립","N","","5학년","남자","92","0.00","","7.4","","","","18.5","10.9","","21.4","","1","4.3","9","39.1","8","34.8","5","21.7","0","0","23"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002003","양청초등학교","02","공립","N","","5학년","여자","62","0.00","","14.4","","","","17.8","11.8","","21.6","","0","0","1","7.1","13","92.9","0","0","0","0","14"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002003","양청초등학교","02","공립","N","","6학년","남자","63.8","0.00","","7.8","","","","24.2","10.5","","23.2","","0","0","4","25","8","50","4","25","0","0","16"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002003","양청초등학교","02","공립","N","","6학년","여자","54.7","0.00","","14.3","","","","21.2","11.2","","21.4","","0","0","4","30.8","6","46.2","3","23.1","0","0","13"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002005","창리초등학교","02","공립","N","","5학년","남자","79.6","0.00","","8.6","","","","19.4","","150.5","22.4","","7","8.4","27","32.5","34","41","15","18.1","0","0","83"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002005","창리초등학교","02","공립","N","","5학년","여자","74.7","0.00","","13.2","","","","17.8","","133.2","19.6","","1","1.5","34","51.5","26","39.4","5","7.6","0","0","66"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002005","창리초등학교","02","공립","N","","6학년","남자","97.1","0.00","","5.6","","","","24.7","","163","21.8","","5","8.6","24","41.4","22","37.9","7","12.1","0","0","58"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002005","창리초등학교","02","공립","N","","6학년","여자","84.4","0.00","","11.3","","","","20.4","","141.5","20.3","","1","2","16","32.7","30","61.2","2","4.1","0","0","49"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110002199","청주소로초등학교","02","공립","Y","코로나19로 인해 2020학년도 학생 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110002200","청주내곡초등학교","02","공립","Y","2020 건강체력평가 실시를 생략함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110002201","진천상신초등학교","02","공립","Y","2020학년도 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110002202","단재초등학교","02","공립","Y","코로나19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110002213","충주중앙탑초등학교","02","공립","Y","코로나19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002234","생명초등학교","02","공립","Y","코로나19 상황을 고려하여 2020학년도 학생 건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110002236","충주대소원초등학교","02","공립","Y","코로나19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110002238","충주남한강초등학교","02","공립","Y","코로나19로 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110002253","용아초등학교","02","공립","Y","감염병 상황으로 인한 2020학년도 학생 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","교육부","충청남도 공주시","S000003499","공주교육대학교부설초등학교","02","국립","N","","5학년","남자","56.6","0.00","","9.3","","","","20.7","","156.3","21.8","","4","8","15","30","19","38","12","24","0","0","50"
"충청남도교육청","교육부","충청남도 공주시","S000003499","공주교육대학교부설초등학교","02","국립","N","","5학년","여자","47.4","0.00","","13.4","","","","19.6","","142.5","20.6","","1","2.3","14","31.8","23","52.3","6","13.6","0","0","44"
"충청남도교육청","교육부","충청남도 공주시","S000003499","공주교육대학교부설초등학교","02","국립","N","","6학년","남자","90.6","0.00","","9.1","","","","29.4","","178.9","22","","10","20.8","16","33.3","18","37.5","4","8.3","0","0","48"
"충청남도교육청","교육부","충청남도 공주시","S000003499","공주교육대학교부설초등학교","02","국립","N","","6학년","여자","72.4","0.00","","16.3","","","","24.3","","163.8","21.1","","3","6.4","19","40.4","24","51.1","1","2.1","0","0","47"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000293","경천초등학교","02","공립","Y","작년 미실시함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000294","계룡초등학교","02","공립","Y","2020학년도에 코로나19 감염 예방을 위하여 생략(승인요청서 제출 계룡초-6172)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000295","공주교동초등학교","02","공립","Y","2020 학생건강체력평가 생략 승인 받음(체육건강과-11509, 2020.8.28)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000296","공주금학초등학교","02","공립","Y","코로나19 감염병 예방 및 확산 방지로 학생건강체력평가 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000297","공주봉황초등학교","02","공립","N","","5학년","남자","27.3","0.00","","","6","","","17.7","","140","22.6","","0","0","0","0","1","33.3","2","66.7","0","0","3"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000297","공주봉황초등학교","02","공립","N","","5학년","여자","34.7","0.00","","11.9","8","","","15.3","","138.3","20.2","","0","0","1","33.3","2","66.7","0","0","0","0","3"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000297","공주봉황초등학교","02","공립","N","","6학년","남자","62","0.00","","","7","","","25.9","","166","","","0","0","0","0","6","60","4","40","0","0","10"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000297","공주봉황초등학교","02","공립","N","","6학년","여자","49.2","0.00","","","7.9","","","20.8","","143.2","","","0","0","0","0","6","75","2","25","0","0","8"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000298","공주신월초등학교","02","공립","N","","5학년","남자","83","0.00","","6.8","","","","18.1","9.1","153.7","19.7","","1",".9","35","32.7","58","54.2","12","11.2","1",".9","107"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000298","공주신월초등학교","02","공립","N","","5학년","여자","76.1","0.00","","13.6","","","","17.1","","141","19.2","","5","5.8","35","40.7","43","50","3","3.5","0","0","86"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000298","공주신월초등학교","02","공립","N","","6학년","남자","84.7","0.00","","7.8","","","","21.6","9.4","161","20.5","","3","3","34","34.3","55","55.6","6","6.1","1","1","99"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000298","공주신월초등학교","02","공립","N","","6학년","여자","71.5","0.00","","13.6","","","","19.8","","144.1","19.6","","2","2.4","36","42.9","41","48.8","4","4.8","1","1.2","84"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000299","공주중동초등학교","02","공립","N","","5학년","남자","68","0.00","","7.8","","","","21.2","","147.1","23.1","","0","0","11","37.9","11","37.9","7","24.1","0","0","29"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000299","공주중동초등학교","02","공립","N","","5학년","여자","63","0.00","","11.3","","","","16.9","","129","20.7","","2","10","5","25","10","50","3","15","0","0","20"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000299","공주중동초등학교","02","공립","N","","6학년","남자","69","0.00","","5.8","","","","26.6","","157.6","22.1","0","0","0","7","33.3","12","57.1","1","4.8","1","4.8","21"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000299","공주중동초등학교","02","공립","N","","6학년","여자","56","0.00","","9.8","","","","19.4","","135","20.5","0","0","0","2","15.4","9","69.2","2","15.4","0","0","13"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000302","구산초등학교","02","공립","Y","코로나 19 감염병 상황을 고려하여 체력측정을 하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000304","귀산초등학교","02","공립","Y","2020학년도 학생 체력 평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000312","덕암초등학교","02","공립","N","","5학년","남자","126","0.00","","15","","","","19","8.8","","22.9","","0","0","1","100","0","0","0","0","0","0","1"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000312","덕암초등학교","02","공립","N","","5학년","여자","115.5","0.00","","6.5","","","","19.4","9.7","","19.4","","0","0","2","50","1","25","1","25","0","0","4"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000312","덕암초등학교","02","공립","N","","6학년","남자","123.8","0.00","","7.2","","","","22.4","9.6","","19.3","","0","0","3","75","0","0","1","25","0","0","4"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000312","덕암초등학교","02","공립","N","","6학년","여자","68.5","0.00","","11.5","","","","20.3","10.6","","29.4","","0","0","0","0","1","50","1","50","0","0","2"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000315","마곡초등학교","02","공립","N","","5학년","남자","","6.40","","","7","","","21","10","","20.2","","1","20","1","20","3","60","0","0","0","0","5"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000315","마곡초등학교","02","공립","N","","5학년","여자","","1.01","","","8","","","18.2","10.1","","23.2","2.9","0","0","1","25","3","75","0","0","0","0","4"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000315","마곡초등학교","02","공립","N","","6학년","남자","","5.50","","","7","","","25","9.6","","21.9","","0","0","2","50","2","50","0","0","0","0","4"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000315","마곡초등학교","02","공립","N","","6학년","여자","","6.41","","","8","","","19.1","9.9","","21.3","","0","0","0","0","2","100","0","0","0","0","2"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000317","반포초등학교","02","공립","Y","2020학년도 PAPS 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000323","상서초등학교","02","공립","Y","실시하지않아 제외항목으로 등록함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000326","석송초등학교","02","공립","N","","5학년","남자","","0.00","65.7","3.2","","","","22.4","","157.2","21.5","","0","0","1","16.7","5","83.3","0","0","0","0","6"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000326","석송초등학교","02","공립","N","","5학년","여자","","0.00","71.9","11.3","","","","18.7","","152","19.4","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000326","석송초등학교","02","공립","N","","6학년","남자","","0.00","57.3","10","","","","28.4","","187.5","18.4","","0","0","2","50","2","50","0","0","0","0","4"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000326","석송초등학교","02","공립","N","","6학년","여자","","0.00","42.8","10.2","","","","23","","135","20.8","","0","0","0","0","1","33.3","2","66.7","0","0","3"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000330","수촌초등학교","02","공립","Y","2020년 코로나19로 인해 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000331","신관초등학교","02","공립","N","","5학년","남자","58.4","0.00","","8.8","","","","21.6","","145.2","22.7","","1","1.5","18","27.3","29","43.9","18","27.3","0","0","66"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000331","신관초등학교","02","공립","N","","5학년","여자","49.2","0.00","","12.9","","","","19.3","","127.1","19.9","","0","0","22","29.7","40","54.1","12","16.2","0","0","74"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000331","신관초등학교","02","공립","N","","6학년","남자","72","0.00","","8.9","","","","25.4","","165.8","22.7","","7","10.9","19","29.7","24","37.5","13","20.3","1","1.6","64"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000331","신관초등학교","02","공립","N","","6학년","여자","52.6","0.00","","14.4","","","","21.8","","142.5","20.6","","5","6","18","21.7","50","60.2","6","7.2","4","4.8","83"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000332","신풍초등학교","02","공립","Y","코로나로 인한 PAPS 및 체력증진 활동 제외","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000338","우성초등학교","02","공립","Y","학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000343","유구초등학교","02","공립","Y","코로나10로 인해 학생체력 측정 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000345","의당초등학교","02","공립","Y","2020년 코로나-19로 인한 미실시 (관련:체육건강과-11509(2020.8.28.)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000348","이인초등학교","02","공립","N","","5학년","남자","76.5","0.00","","10.4","","","","21","","166.5","26","","0","0","0","0","2","100","0","0","0","0","2"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000348","이인초등학교","02","공립","N","","5학년","여자","62","0.00","","8.2","","","","13.7","","142","21.8","","0","0","0","0","1","100","0","0","0","0","1"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000348","이인초등학교","02","공립","N","","6학년","남자","79","0.00","","8.6","","","","21.8","","175.2","21.3","","0","0","3","75","0","0","1","25","0","0","4"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000348","이인초등학교","02","공립","N","","6학년","여자","70","0.00","","23.5","","","","21.6","","172","19.2","","0","0","1","100","0","0","0","0","0","0","1"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000353","정안초등학교","02","공립","Y","코로나19 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000360","탄천초등학교","02","공립","N","","5학년","여자","64.1","0.00","","11.1","","","40.7","","10.7","","19.7","","0","0","3","30","6","60","1","10","0","0","10"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000360","탄천초등학교","02","공립","N","","6학년","남자","87.7","0.00","","10.1","","","77.7","","9.6","","22.3","","1","33.3","1","33.3","1","33.3","0","0","0","0","3"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000360","탄천초등학교","02","공립","N","","6학년","여자","62","0.00","","14.7","","","32.7","","10.4","","21.9","","0","0","1","16.7","4","66.7","1","16.7","0","0","6"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000361","태봉초등학교","02","공립","Y","2020년 코로나로 인한 체력검정 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000362","학봉초등학교","02","공립","Y","코로나19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000364","호계초등학교","02","공립","Y","2020학년도 코로나19로 인하여 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000366","효포초등학교","02","공립","Y","감염병 상황으로 인한 2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000376","군북초등학교","02","공립","N","","5학년","남자","","5.53","","9.8","","","60.7","","","172.7","19.2","","1","33.3","1","33.3","1","33.3","0","0","0","0","3"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000376","군북초등학교","02","공립","N","","6학년","남자","","5.10","","9","","","79.5","","","174","22.4","","1","25","1","25","1","25","1","25","0","0","4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000376","군북초등학교","02","공립","N","","6학년","여자","","5.51","","21.5","","","54.3","","","175","18.8","","1","33.3","0","0","2","66.7","0","0","0","0","3"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000378","금성초등학교금계분교장","02","공립","Y","교육장의 승인을 받아 2020학년도 미실시 (분교장 공시 입력 제외)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000382","금산동초등학교","02","공립","Y","학생건강체력증진(PAPS) 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000383","금산중앙초등학교","02","공립","Y","코로나19로 인하여 예외 승인받음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000385","금산초등학교","02","공립","Y","감염병 상황을 고려한 학생 건강체력평가 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000386","금성초등학교","02","공립","Y","교육장의 승인을 받아 2020학년도 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000389","남이초등학교","02","공립","N","","5학년","남자","70.5","0.00","","15.2","","","","18.9","","164","20.1","","0","0","1","50","1","50","0","0","0","0","2"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000389","남이초등학교","02","공립","N","","5학년","여자","60.5","0.00","","12","","","","21.3","","124.5","18.9","","0","0","2","50","2","50","0","0","0","0","4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000389","남이초등학교","02","공립","N","","6학년","남자","73","0.00","","-1.1","","","","26.2","","177.3","20.8","","0","0","0","0","2","66.7","1","33.3","0","0","3"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000389","남이초등학교","02","공립","N","","6학년","여자","70","0.00","","7.4","","","","16","","142","17","","0","0","0","0","1","100","0","0","0","0","1"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000392","남일초등학교","02","공립","N","","5학년","남자","66.7","0.00","","9","","","","21.1","","166.5","19.4","","0","0","4","66.7","1","16.7","1","16.7","0","0","6"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000392","남일초등학교","02","공립","N","","5학년","여자","61","0.00","","11.2","","","","17.4","","124.8","20.3","","0","0","1","25","3","75","0","0","0","0","4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000392","남일초등학교","02","공립","N","","6학년","남자","78.7","0.00","","10.8","","","","25.9","","161","22.3","","1","14.3","2","28.6","3","42.9","1","14.3","0","0","7"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000392","남일초등학교","02","공립","N","","6학년","여자","79.8","0.00","","14.9","","","","23.1","","156.3","20.2","","1","16.7","3","50","2","33.3","0","0","0","0","6"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000395","복수초등학교","02","공립","Y","2020학년도 건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000399","부리초등학교","02","공립","Y","2020년도 paps미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000402","상곡초등학교","02","공립","Y","작년 코로나19로 인한 학생건강체력평가(PAPS) 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000405","성대초등학교","02","공립","N","","5학년","남자","101.2","0.00","","10.2","","","","21.2","10","","18","","0","0","2","50","1","25","1","25","0","0","4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000405","성대초등학교","02","공립","N","","5학년","여자","72.8","0.00","","14.9","","","","20","9.8","","17.9","","0","0","3","75","1","25","0","0","0","0","4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000405","성대초등학교","02","공립","N","","6학년","남자","104.9","0.00","","10.6","","","","23.6","9.2","","21.5","","2","25","4","50","1","12.5","1","12.5","0","0","8"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000405","성대초등학교","02","공립","N","","6학년","여자","97","0.00","","18.8","","","","26.4","9.2","","19.8","","1","16.7","4","66.7","1","16.7","0","0","0","0","6"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000406","신대초등학교","02","공립","N","","5학년","남자","","7.43","","5.5","","","26.5","","11.1","","20.8","","0","0","0","0","2","100","0","0","0","0","2"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000406","신대초등학교","02","공립","N","","5학년","여자","","7.31","","18","","","29.8","","10.7","","19.6","","0","0","2","40","2","40","1","20","0","0","5"
