시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년(남),1학년(여),2학년(남),2학년(여),3학년(남),3학년(여),4학년(남),4학년(여),5학년(남),5학년(여),6학년(남),6학년(여),특수학급(남),특수학급(여),순회학급(남),순회학급(여),계(남),계(여),총계,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,_merge,longitude,latitude
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001430,서울청량초등학교,2,공립,N,,50.0,56.0,44.0,39.0,57.0,51.0,57.0,56.0,64.0,51.0,72.0,54.0,3.0,1.0,0.0,0.0,347.0,308.0,655.0,,N,단설,주간,19370405,19370405,1123010800,서울특별시 동대문구 회기동,1-1.,02452,2452,서울특별시 동대문구 회기로25길 31,"(회기동,서울청량초등학교)",37.5923092187862,127.055908025747,02-962-1341,02-967-9996,http://chongryang.sen.es.kr,남녀공학,both,127.0559381,37.5922665
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001431,서울홍릉초등학교,2,공립,N,,34.0,28.0,36.0,18.0,24.0,26.0,36.0,32.0,35.0,29.0,30.0,21.0,3.0,1.0,0.0,0.0,198.0,155.0,353.0,,N,단설,주간,19671130,19670915,1123010700,서울특별시 동대문구 청량리동,206-44.,130868,2457,서울특별시 동대문구 회기로 90,(청량리동),37.591592,127.04719,02-968-4701,02-969-5135,http://hongneung.sen.es.kr,남녀공학,both,127.0470765,37.5911081
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001432,서울홍파초등학교,2,공립,N,,19.0,11.0,18.0,15.0,20.0,18.0,24.0,16.0,20.0,17.0,14.0,19.0,7.0,2.0,0.0,0.0,122.0,98.0,220.0,,N,단설,주간,19600705,19590508,1123010300,서울특별시 동대문구 제기동,678.,130863,2479,서울특별시 동대문구 고산자로 518,(제기동),37.586203511572,127.039518275466,02-967-8161,02-968-5763,http://hongpa.sen.es.kr,남녀공학,both,127.0393968,37.5862001
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001433,서울휘경초등학교,2,공립,N,,27.0,20.0,30.0,20.0,17.0,19.0,21.0,25.0,23.0,29.0,24.0,24.0,6.0,6.0,0.0,0.0,148.0,143.0,291.0,,N,단설,주간,19591010,19591010,1123010900,서울특별시 동대문구 휘경동,302-2.,130092,2495,서울특별시 동대문구 망우로6길 48,"(휘경동, 서울휘경초등학교)",37.5857622,127.0581161,02-2244-4941,02-2214-6961,http://hwykyung.sen.es.kr,남녀공학,both,127.0583533,37.5858983
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001434,은석초등학교,2,사립,N,,60.0,61.0,62.0,59.0,62.0,60.0,59.0,62.0,52.0,46.0,49.0,44.0,0.0,0.0,0.0,0.0,344.0,332.0,676.0,,N,단설,주간,19630416,19630328,1123010600,서울특별시 동대문구 장안동,328.,130839,2520,서울특별시 동대문구 장안벚꽃로 205,"(장안동, 은석초등학교)",37.578434,127.075702,02-6937-8180,02-6937-8190,http://eunseok.sen.es.kr/index.do,남녀공학,both,127.0759074,37.5785668
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001576,서울강남초등학교,2,공립,N,,73.0,76.0,51.0,52.0,58.0,76.0,69.0,66.0,76.0,58.0,65.0,55.0,8.0,2.0,0.0,0.0,400.0,385.0,785.0,,N,병설,주간,19451102,19451102,1159010300,서울특별시 동작구 상도1동,501번지.,156881,6912,서울특별시 동작구 강남초등길 15,(상도1동),37.505892,126.953153,02-824-4471,02-817-7944,http://gangnam.sen.es.kr,남녀공학,both,126.9527103,37.5062787
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001577,서울관악초등학교,2,공립,N,,57.0,46.0,42.0,42.0,41.0,53.0,41.0,54.0,48.0,48.0,43.0,42.0,10.0,4.0,0.0,0.0,282.0,289.0,571.0,,N,단설,주간,19711204,19711204,1162010100,서울특별시 관악구 봉천동,920.,151842,8785,서울 관악구 청룡4길 49,", 관악초등학교 (봉천동,관악초등학교)",37.480703,126.943318,02-874-3832,02-874-3837,http://seoul-kwanak.sen.es.kr,남녀공학,both,126.9429250,37.4806680
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001578,서울구암초등학교,2,공립,N,,110.0,119.0,108.0,96.0,131.0,96.0,132.0,130.0,141.0,117.0,143.0,133.0,6.0,2.0,0.0,0.0,771.0,693.0,1464.0,,N,단설,주간,19770211,19770211,1162010100,서울특별시 관악구 봉천동,491-5 서울구암초등학교.,151825,8724,서울특별시 관악구 구암길 1,", 서울구암초등학교 (봉천동)",37.48,126.94,02-871-6041,02-872-0371,http://seoulguam.sen.es.kr,남녀공학,both,126.9468142,37.4895118
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001579,서울난곡초등학교,2,공립,N,,23.0,35.0,25.0,19.0,33.0,28.0,20.0,26.0,31.0,37.0,38.0,25.0,5.0,3.0,0.0,0.0,175.0,173.0,348.0,,N,단설,주간,19710422,19710422,1162010200,서울특별시 관악구 신림동,711-136.,151881,8858,서울특별시 관악구 난곡로35길 102,"(신림동, 난곡초등학교)",37.469129556592,126.916343592081,02-855-2131,02-855-2135,http://nangok.sen.es.kr,남녀공학,both,126.9166927,37.4692723
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001580,서울난우초등학교,2,공립,N,,51.0,52.0,52.0,54.0,45.0,58.0,66.0,69.0,55.0,58.0,72.0,64.0,8.0,3.0,0.0,0.0,349.0,358.0,707.0,,N,단설,주간,19761203,19761203,1162010200,서울특별시 관악구 신림동,589-1.,08850,8850,서울특별시 관악구 난우길 40,"(신림동,난우초등학교)",37.477123,126.917524,07078741206,028526221,http://nanwoo.sen.es.kr,남녀공학,both,126.9174174,37.4770796
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001581,서울난향초등학교,2,공립,N,,56.0,47.0,54.0,69.0,66.0,66.0,90.0,60.0,73.0,66.0,54.0,69.0,7.0,2.0,0.0,0.0,400.0,379.0,779.0,,N,단설,주간,19810406,19810406,1162010200,서울특별시 관악구 신림동,672.,151885,8859,서울특별시 관악구 난향길 9,"(신림동,난향초등학교)",37.4624143,126.9180741,02-839-0291,02-869-9317,http://nanhyang.sen.es.kr,남녀공학,both,126.9175428,37.4622900
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001582,서울남부초등학교,2,공립,N,,58.0,42.0,38.0,35.0,43.0,42.0,44.0,34.0,35.0,43.0,34.0,41.0,6.0,1.0,0.0,0.0,258.0,238.0,496.0,,N,단설,주간,19851008,19851008,1162010200,서울특별시 관악구 신림동,467.,151870,8763,서울특별시 관악구 남부순환로163길 14,", 서울남부초등학교 (신림동)",37.4851210569861,126.922182643345,02-857-5032,02-859-5857,http://seoulnambu.sen.es.kr,남녀공학,both,126.9221042,37.4851786
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001583,서울남사초등학교,2,공립,N,,47.0,57.0,47.0,44.0,43.0,35.0,50.0,34.0,51.0,37.0,44.0,33.0,4.0,1.0,0.0,0.0,286.0,241.0,527.0,,N,단설,주간,19790927,19790927,1159010700,서울특별시 동작구 사당동,1011-1.,156824,7014,서울특별시 동작구 동작대로13길 22,(사당동),37.482523,126.978839,02-522-0333,02-588-7226,http://namsa.sen.es.kr,남녀공학,both,126.9789897,37.4826872
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001584,서울남성초등학교,2,공립,N,,42.0,38.0,44.0,49.0,41.0,40.0,42.0,46.0,56.0,39.0,51.0,39.0,6.0,4.0,0.0,0.0,282.0,255.0,537.0,,N,병설,주간,19671205,19670915,1159010700,서울특별시 동작구 사당동,324-20 (학수길 51-2).,156820,7005,서울특별시 동작구 사당로23길 57-14,"(사당동, 서울남성초등학교)",37.4845963277006,126.975487204819,02-595-5471,02-536-2693,http://namsung.sen.es.kr,남녀공학,both,126.9756240,37.4844213
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001585,서울노량진초등학교,2,공립,N,,20.0,13.0,14.0,28.0,17.0,14.0,22.0,17.0,16.0,21.0,26.0,25.0,6.0,3.0,0.0,0.0,121.0,121.0,242.0,,N,단설,주간,19481010,19480320,1159010100,서울특별시 동작구 노량진동,238.,156051,6924,서울특별시 동작구 장승배기로 160,(노량진동),37.5117511917055,126.940822237736,02-815-1274,02-821-3298,http://noryangjin.sen.es.kr,남녀공학,both,126.9407391,37.5117336
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001586,서울당곡초등학교,2,공립,N,,54.0,73.0,53.0,39.0,47.0,39.0,49.0,50.0,52.0,48.0,49.0,57.0,3.0,3.0,0.0,0.0,307.0,309.0,616.0,,N,단설,주간,19740910,19740910,1162010100,서울특별시 관악구 봉천동,692-8.,151821,8711,서울특별시 관악구 보라매로2길 23,", 23 (봉천동,당곡초등학교)",37.4901,126.92991,02-872-4683,02-872-4685,http://danggok.sen.es.kr,남녀공학,both,126.9296408,37.4902678
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001587,서울대림초등학교,2,공립,N,,99.0,90.0,90.0,67.0,90.0,74.0,90.0,83.0,92.0,79.0,90.0,95.0,0.0,0.0,0.0,0.0,551.0,488.0,1039.0,,N,단설,주간,19740402,19730801,1159010800,서울특별시 동작구 대방동,391-62.,156810,6954,서울특별시 동작구 대방동1길 22,(대방동),37.500823,126.925235,02-822-1984,02-822-1987,http://seouldaelim.sen.es.kr,남녀공학,both,126.9253283,37.5006005
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001588,서울동작초등학교,2,공립,N,,61.0,53.0,49.0,50.0,47.0,43.0,35.0,43.0,43.0,29.0,43.0,29.0,1.0,1.0,0.0,0.0,279.0,248.0,527.0,,N,단설,주간,19830406,19820707,1159010700,서울특별시 동작구 사당동,산9-1.,156090,6992,서울특별시 동작구 동작대로29길 214,", 서울동작초등학교 (사당동)",37.4941147813449,126.976510867416,02-537-1773,02-594-5569,http://dongjak.sen.es.kr,남녀공학,both,126.9772236,37.4942367
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001589,서울문창초등학교,2,공립,N,,53.0,35.0,28.0,23.0,30.0,32.0,28.0,22.0,35.0,51.0,38.0,28.0,9.0,1.0,0.0,0.0,221.0,192.0,413.0,,N,단설,주간,19460406,19460406,1159010900,서울특별시 동작구 신대방동,640.,156853,7066,서울특별시 동작구 신대방2길 14,"(신대방동,서울문창초등학교)",37.4889831201295,126.91484246223,02-836-2031,02-843-7951,http://munchang.sen.es.kr,남녀공학,both,126.9137500,37.4888596
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001590,서울미성초등학교,2,공립,N,,66.0,65.0,60.0,62.0,54.0,51.0,73.0,66.0,56.0,58.0,58.0,57.0,3.0,2.0,0.0,0.0,370.0,361.0,731.0,,N,단설,주간,19800417,19800417,1162010200,서울특별시 관악구 신림동,768-23 (문성1길 41-1).,151857,8770,서울특별시 관악구 문성로 79,", 서울미성초등학교 (신림동)",37.4781377,126.9126553,02-839-8302,02-839-8307,http://misung.sen.es.kr,남녀공학,both,126.9126553,37.4781377
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001591,서울본동초등학교,2,공립,N,,10.0,17.0,11.0,12.0,13.0,9.0,8.0,8.0,2.0,10.0,5.0,10.0,4.0,1.0,0.0,0.0,53.0,67.0,120.0,,N,단설,주간,19481030,19480825,1159010100,서울특별시 동작구 노량진동,50-8.,156060,6907,서울특별시 동작구 노량진로26길 16-40,", 서울본동초등학교 (본동)",37.5099261605201,126.953853326485,02-815-1044,02-826-4576,http://bondong.sen.es.kr,남녀공학,both,126.9535754,37.5100424
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001592,서울봉천초등학교,2,공립,N,,56.0,61.0,70.0,42.0,63.0,50.0,61.0,66.0,59.0,72.0,68.0,56.0,4.0,1.0,0.0,0.0,381.0,348.0,729.0,,N,단설,주간,19670915,19670915,1162010100,서울특별시 관악구 봉천동,28-6.,151809,8736,서울특별시 관악구 행운1라길 17,", 서울봉천초등학교 (봉천동,봉천초등학교)",37.4832687919071,126.958188786288,02-888-3927,02-877-6642,http://bongcheon.sen.es.kr,남녀공학,both,126.9582882,37.4830879
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001593,서울사당초등학교,2,공립,N,,49.0,59.0,63.0,50.0,48.0,34.0,56.0,38.0,60.0,49.0,37.0,37.0,9.0,1.0,0.0,0.0,322.0,268.0,590.0,,N,단설,주간,19720713,19720713,1162010300,서울특별시 관악구 남현동,1080-1.,151802,8804,서울특별시 관악구 남현4길 51,", 서울사당초등학교 (남현동)",37.4738378145896,126.973351809303,02-522-4180,02-522-0857,http://sadang.sen.es.kr,남녀공학,both,126.9737120,37.4736311
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001594,서울삼성초등학교,2,공립,N,,24.0,16.0,26.0,23.0,35.0,39.0,24.0,35.0,42.0,37.0,24.0,27.0,4.0,2.0,0.0,0.0,179.0,179.0,358.0,,N,단설,주간,19721023,19720803,1162010200,서울특별시 관악구 신림동,233-1.,151019,8816,서울특별시 관악구 대학7길 52,", 삼성초등학교 (신림동)",37.468287,126.941004,02-877-9144,02-872-1137,http://samseong.sen.es.kr,남녀공학,both,126.9410000,37.4679100
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001595,서울상도초등학교,2,공립,N,,70.0,65.0,75.0,52.0,69.0,64.0,79.0,65.0,81.0,65.0,92.0,80.0,6.0,5.0,0.0,0.0,472.0,396.0,868.0,,N,단설,주간,19670311,19660206,1159010200,서울특별시 동작구 상도4동,238-2 (도화3길 15 ).,156840,6961,서울특별시 동작구 성대로21길 62,"(상도동,상도초등학교)",37.5003462392092,126.937271162436,02-823-2168,02-823-0247,http://seoulsangdo.sen.es.kr,남녀공학,both,126.9374476,37.4997473
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001596,서울신길초등학교,2,공립,N,,59.0,76.0,75.0,78.0,73.0,79.0,84.0,90.0,104.0,118.0,111.0,139.0,6.0,5.0,0.0,0.0,512.0,585.0,1097.0,,N,단설,주간,19640312,19640312,1159010800,서울특별시 동작구 대방동,351-6.,156808,6941,서울특별시 동작구 알마타길 16,(대방동),37.5100779624266,126.926291853478,02-815-6417,02-813-8889,http://singil.sen.es.kr,남녀공학,both,126.9269611,37.5104701
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001597,서울신남성초등학교,2,공립,N,,50.0,44.0,48.0,49.0,39.0,39.0,35.0,38.0,41.0,49.0,37.0,45.0,1.0,2.0,0.0,0.0,251.0,266.0,517.0,,N,단설,주간,19750311,19750311,1159010700,서울특별시 동작구 사당동,199-1.,156095,7030,서울특별시 동작구 사당로 146,(사당동),37.489023,126.965034,02-521-6268,02-584-5755,http://shinnamsung.sen.es.kr,남녀공학,both,126.9652047,37.4889471
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001598,서울신림초등학교,2,공립,N,,47.0,40.0,44.0,39.0,43.0,67.0,55.0,43.0,50.0,47.0,50.0,48.0,4.0,4.0,0.0,0.0,293.0,288.0,581.0,,N,단설,주간,19700525,19700525,1162010200,서울특별시 관악구 신림동,418-1.,151868,8842,서울특별시 관악구 문성로28길 31,", 서울신림초등학교 (신림동)",37.4773,126.92726,02-856-3127,02-858-6485,http://sillim.sen.es.kr,남녀공학,both,126.9274630,37.4769510
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001599,서울신봉초등학교,2,공립,N,,20.0,18.0,24.0,23.0,22.0,23.0,31.0,23.0,21.0,22.0,22.0,16.0,9.0,3.0,0.0,0.0,149.0,128.0,277.0,,N,단설,주간,19811104,19810713,1162010100,서울특별시 관악구 봉천동,458.,151823,8747,서울특별시 관악구 양녕로6나길 1,(봉천동),37.4855755365031,126.949390820858,02-871-9616,02-872-2824,http://sinbong.sen.es.kr,남녀공학,both,126.9491806,37.4854265
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001600,서울신상도초등학교,2,공립,N,,137.0,127.0,131.0,115.0,122.0,105.0,139.0,125.0,116.0,111.0,107.0,114.0,11.0,3.0,0.0,0.0,763.0,700.0,1463.0,,N,단설,주간,19820412,19810909,1159010200,서울특별시 동작구 상도동,65.,156837,6967,서울특별시 동작구 장승배기로 14,"(상도동,서울신상도초등학교)",37.500323,126.943968,02-822-6953,02-815-6647,http://shinsangdo.sen.es.kr,남녀공학,both,126.9440875,37.5003417
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001601,서울신성초등학교,2,공립,N,,54.0,44.0,33.0,38.0,42.0,49.0,50.0,28.0,52.0,51.0,48.0,55.0,9.0,1.0,0.0,0.0,288.0,266.0,554.0,,N,병설,주간,19821011,19820707,1162010200,서울특별시 관악구 신림동,117-4.,08839,8839,서울특별시 관악구 신림로 114,", 서울신성초등학교 (신림동)",37.47156,126.936951,02-875-7611,02-875-7615,http://sss.sen.es.kr,남녀공학,both,126.9373281,37.4718057
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001602,서울신우초등학교,2,공립,N,,15.0,30.0,25.0,22.0,26.0,30.0,30.0,20.0,17.0,30.0,30.0,27.0,6.0,1.0,0.0,0.0,149.0,160.0,309.0,,N,단설,주간,19780406,19770901,1162010200,서울특별시 관악구 신림동,315.,151015,8823,서울특별시 관악구 호암로 498,", 신우초등학교 (신림동)",37.4632653184393,126.932536629968,02-874-9812,02-874-9817,http://seoulsinwoo.sen.es.kr,남녀공학,both,126.9328163,37.4625902
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001603,서울영본초등학교,2,공립,N,,62.0,68.0,59.0,64.0,82.0,79.0,86.0,65.0,63.0,58.0,97.0,69.0,3.0,3.0,0.0,0.0,452.0,406.0,858.0,,N,단설,주간,19671127,19671127,1159010400,서울특별시 동작구 본동,441-11.,156813,6915,서울특별시 동작구 만양로12가길 69,", 서울영본초등학교 (본동)",37.5111709262641,126.948473216788,02-815-4371,02-814-6691,http://yeongbon.sen.es.kr,남녀공학,both,126.9485634,37.5106172
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001604,서울영화초등학교,2,공립,N,,29.0,30.0,34.0,35.0,34.0,40.0,31.0,46.0,36.0,39.0,30.0,41.0,5.0,6.0,0.0,0.0,199.0,237.0,436.0,,N,단설,주간,19620903,19620903,1159010800,서울특별시 동작구 대방동,44-3.,156807,6933,서울특별시 동작구 등용로8길 3,", 서울영화초등학교 (대방동)",37.5089070338489,126.932975132156,02-824-6051,02-824-6155,http://younghwa.sen.es.kr,남녀공학,both,126.9328621,37.5089181
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001605,서울원당초등학교,2,공립,N,,11.0,9.0,9.0,12.0,13.0,12.0,18.0,17.0,12.0,20.0,14.0,15.0,9.0,2.0,0.0,0.0,86.0,87.0,173.0,,N,단설,주간,19730627,19721209,1162010100,서울특별시 관악구 봉천동,1669-1.,151050,8739,서울특별시 관악구 봉천로 505,(봉천동),37.4812786624572,126.956249761746,02-877-4940,02-872-1778,http://wondang.sen.es.kr,남녀공학,both,126.9565010,37.4812297
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001606,서울원신초등학교,2,공립,N,,17.0,16.0,19.0,11.0,8.0,10.0,23.0,20.0,14.0,14.0,17.0,14.0,12.0,1.0,0.0,0.0,110.0,86.0,196.0,,N,단설,주간,20021022,20020710,1162010200,서울특별시 관악구 신림동,336.,151861,8846,서울특별시 관악구 광신길 177,", 원신초등학교 (신림동)",37.467291,126.927331,02-888-1813,02-888-1824,http://wonshin.sen.es.kr,남녀공학,both,126.9273040,37.4671884
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001607,서울은로초등학교,2,공립,N,,82.0,77.0,68.0,60.0,69.0,54.0,56.0,57.0,47.0,51.0,58.0,31.0,4.0,0.0,0.0,0.0,384.0,330.0,714.0,,N,단설,주간,19081101,19081101,1159010500,서울특별시 동작구 흑석동,245.,156070,6973,서울특별시 동작구 서달로 115,", 서울은로초등학교 (흑석동)",37.503762,126.960738,02-824-0309,02-813-2463,http://eunlo.sen.es.kr,남녀공학,both,126.9599576,37.5032908
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001608,서울은천초등학교,2,공립,N,,87.0,65.0,74.0,92.0,89.0,63.0,75.0,79.0,91.0,68.0,87.0,86.0,21.0,3.0,0.0,0.0,524.0,456.0,980.0,,N,단설,주간,19580401,19580401,1162010100,서울특별시 관악구 봉천동,622.,151826,8716,서울특별시 관악구 은천로 69,(봉천동),37.4865852036619,126.942678341151,02-883-6321,02-883-6280,http://euncheon.sen.es.kr,남녀공학,both,126.9428029,37.4870225
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001609,서울인헌초등학교,2,공립,N,,74.0,53.0,72.0,70.0,73.0,80.0,71.0,83.0,87.0,74.0,89.0,79.0,0.0,0.0,0.0,0.0,466.0,439.0,905.0,,N,단설,주간,19800402,19791231,1162010100,서울특별시 관악구 봉천동,212-3.,151057,8792,서울특별시 관악구 낙성대로 23,(봉천동),37.4767532754212,126.959865624168,02-872-8101,02-872-6683,http://inhun.sen.es.kr,남녀공학,both,126.9599383,37.4766138
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001610,서울청룡초등학교,2,공립,N,,27.0,24.0,25.0,30.0,27.0,34.0,36.0,40.0,30.0,31.0,24.0,44.0,1.0,1.0,0.0,0.0,170.0,204.0,374.0,,N,단설,주간,19851018,19851018,1162010100,서울특별시 관악구 봉천동,390-3.,151050,8833,서울특별시 관악구 관악로5길 61,(봉천동),37.4767248200263,126.951282539435,02-871-5850,02-871-8386,http://chungryong.sen.es.kr,남녀공학,both,126.9511891,37.4757971
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001611,서울행림초등학교,2,공립,N,,21.0,20.0,19.0,25.0,19.0,16.0,22.0,21.0,24.0,20.0,21.0,13.0,0.0,0.0,0.0,0.0,126.0,115.0,241.0,,N,단설,주간,19920506,19920506,1159010700,서울특별시 동작구 사당동,236-4.,156095,7031,서울특별시 동작구 솔밭로 47,"(사당동,행림초등학교)",37.483017,126.9645288,02-523-1352,02-523-1354,http://hrim.sen.es.kr,남녀공학,both,126.9644062,37.4831175
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001612,서울흑석초등학교,2,공립,N,,43.0,48.0,43.0,43.0,45.0,34.0,58.0,49.0,42.0,47.0,47.0,40.0,5.0,1.0,0.0,0.0,283.0,262.0,545.0,,N,단설,주간,19680923,19680520,1159010500,서울특별시 동작구 흑석동,7-1.,156070,6904,서울특별시 동작구 현충로 87,", 서울흑석초등학교 (흑석동)",37.5082938040374,126.965132875246,02-815-3276,02-821-1908,http://heukseok.sen.es.kr,남녀공학,both,126.9652368,37.5084262
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001613,중앙대학교사범대학부속초등학교,2,사립,N,,61.0,60.0,61.0,62.0,60.0,62.0,59.0,61.0,61.0,59.0,67.0,54.0,0.0,0.0,0.0,0.0,369.0,358.0,727.0,,N,부속,주간,19650308,19641203,1159010500,서울특별시 동작구 흑석동,233번지.,06973,6973,서울특별시 동작구 서달로 135,"(흑석동, 중앙대부속초등학교)",37.5054521002549,126.959678357152,02-815-0145,02-822-6132,https://cau.sen.es.kr,남녀공학,both,126.9598622,37.5053679
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001733,동북초등학교,2,사립,N,,64.0,64.0,64.0,65.0,64.0,64.0,66.0,62.0,61.0,56.0,53.0,59.0,0.0,0.0,0.0,0.0,372.0,370.0,742.0,,N,단설,주간,19640915,19640404,1132010500,서울특별시 도봉구 쌍문동,263번지.,132715,1375,서울특별시 도봉구 시루봉로 53,", 동북초등학교 (쌍문동)",37.6550787254627,127.0261507392,02-993-1233,02-996-8184,http://dongbuk.sen.es.kr,남녀공학,both,127.0266267,37.6544936
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001734,상명초등학교,2,사립,N,,61.0,61.0,61.0,60.0,60.0,61.0,53.0,67.0,49.0,71.0,54.0,55.0,0.0,0.0,0.0,0.0,338.0,375.0,713.0,,N,단설,주간,19640206,19640206,1135010600,서울특별시 노원구 중계동,515-1번지.,139223,1758,서울특별시 노원구 덕릉로 541,", 상명초등학교 (중계동)",37.6487233004094,127.06696901126,02-3788-3300,02-976-2785,http://smcho.sen.es.kr,남녀공학,both,127.0672516,37.6488893
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001735,서울계상초등학교,2,공립,N,,25.0,37.0,30.0,37.0,34.0,36.0,53.0,50.0,41.0,37.0,46.0,47.0,8.0,2.0,0.0,0.0,237.0,246.0,483.0,,N,단설,주간,19831116,19830701,1135010500,서울특별시 노원구 상계동,447-1.,139205,1680,서울특별시 노원구 한글비석로41가길 24,(상계동),37.6621974080668,127.068676608514,02-939-0872,02-938-7803,http://kyesang.sen.es.kr,남녀공학,both,127.0681263,37.6628975
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001736,서울공릉초등학교,2,공립,N,,22.0,23.0,30.0,26.0,20.0,39.0,29.0,33.0,27.0,33.0,26.0,31.0,0.0,0.0,0.0,0.0,154.0,185.0,339.0,,N,단설,주간,19790404,19790404,1135010300,서울특별시 노원구 공릉동,610 (공대천 1길).,139808,1861,서울특별시 노원구 동일로173길 12,"(공릉동,서울공릉초등학교)",37.6186149755309,127.074630697541,02-949-0212,02-948-0211,http://gongrung.sen.es.kr,남녀공학,both,127.0741356,37.6192561
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001737,서울공연초등학교,2,공립,N,,33.0,47.0,40.0,34.0,32.0,28.0,52.0,41.0,48.0,35.0,32.0,30.0,6.0,4.0,0.0,0.0,243.0,219.0,462.0,,N,단설,주간,19821021,19820707,1135010300,서울특별시 노원구 공릉동,공릉 1길-8.,139240,1841,서울특별시 노원구 동일로192가길 16,"(공릉동,서울공연초등학교)",37.627368,127.074873,02-3399-2100,02-977-4123,http://gongyeon.sen.es.kr,남녀공학,both,127.0742354,37.6272886
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001738,서울노원초등학교,2,공립,N,,28.0,21.0,28.0,19.0,21.0,19.0,25.0,28.0,31.0,27.0,20.0,23.0,7.0,0.0,0.0,0.0,160.0,137.0,297.0,,N,단설,주간,19730904,19720902,1135010500,서울특별시 노원구 상계동,1014번지.,139837,1629,서울특별시 노원구 동일로230나길 32,"(상계동, 노원초등학교)",37.67323,127.05836,02-939-1894,02-938-9884,http://nowon.sen.es.kr,남녀공학,both,127.0583800,37.6732619
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001739,서울노일초등학교,2,공립,N,,36.0,41.0,42.0,39.0,34.0,42.0,39.0,41.0,36.0,41.0,53.0,35.0,0.0,0.0,0.0,0.0,240.0,239.0,479.0,,N,단설,주간,19941110,19941110,1135010500,서울특별시 노원구 상계동,1044번지.,01613,1613,서울특별시 노원구 동일로 1625,"(상계동,노일초등학교)",37.6737551608965,127.054967038206,02-951-4394,02-937-4534,http://noil.sen.es.kr,남녀공학,both,127.0547277,37.6736177
